"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
430,323,195,165,83,63,193,141,172,637,556,347,740,635,466,548,292,663,380,315,670,232,372,680,433,577,343,263,28
637,473,197,160,86,68,187,137,171,699,483,322,627,624,480,274,388,704,443,349,596,306,296,712,386,686,312,288,34
271,201,198,130,72,50,211,106,181,711,497,304,556,663,611,301,252,758,468,266,675,557,450,729,382,627,341,236,40
282,222,186,112,66,52,185,97,168,705,486,301,657,602,497,308,284,645,368,403,614,346,293,605,369,530,300,250,47
537,410,192,193,115,94,180,166,170,772,430,394,361,721,541,248,267,741,450,404,645,473,386,749,336,620,309,281,47
570,449,186,132,63,52,177,117,165,709,454,324,613,650,442,337,270,713,471,427,645,252,300,701,332,674,269,272,48
522,404,189,195,103,74,204,158,181,711,503,378,371,711,534,243,396,747,490,324,699,599,633,761,335,585,289,241,50
353,278,186,120,65,52,185,102,172,634,432,380,557,589,373,358,428,687,469,293,612,282,324,654,383,608,263,284,55
461,374,181,199,122,102,176,174,167,698,483,341,664,709,453,456,343,733,453,308,665,359,393,734,430,653,396,264,57
694,516,197,207,118,91,190,171,177,719,486,381,377,657,514,273,313,719,502,335,613,299,325,680,352,654,261,268,59
587,391,220,183,105,65,239,132,203,716,564,422,642,657,499,333,302,734,485,342,704,297,310,728,446,650,390,254,60
423,300,207,188,97,75,191,161,171,726,526,299,671,704,494,554,259,743,447,242,656,322,292,739,476,668,404,235,60
475,384,181,136,78,66,172,121,164,759,476,312,563,668,516,351,324,715,455,336,646,370,432,715,371,602,275,274,61
536,392,200,139,72,46,230,106,191,733,440,408,552,692,479,269,498,725,449,522,684,746,762,724,407,532,255,297,62
556,411,198,215,105,80,194,176,179,711,532,302,738,714,452,374,285,735,408,321,730,236,347,738,468,673,429,226,73
448,353,186,132,79,57,201,108,179,729,474,403,574,632,501,340,438,711,494,342,657,256,346,712,413,630,282,307,78
472,377,183,104,58,45,188,90,168,614,459,424,608,608,406,278,320,676,465,281,568,293,288,659,332,603,296,304,79
379,306,182,89,48,41,172,80,163,614,457,336,513,557,339,300,336,645,409,270,648,322,460,694,356,606,275,271,101
194,159,178,198,123,89,203,161,180,579,460,384,639,610,430,475,639,705,489,287,628,362,342,653,450,458,332,269,109
363,283,188,163,96,79,177,143,167,649,554,427,706,648,492,479,333,702,498,326,708,488,372,666,407,566,396,225,111
286,209,200,103,52,41,183,85,177,731,418,280,511,643,499,263,530,710,352,323,652,344,501,701,334,574,297,228,112
436,355,180,138,76,60,184,118,172,724,518,370,605,674,471,332,414,753,478,320,659,460,347,735,361,605,321,285,112
279,231,177,204,116,95,179,179,167,565,530,246,651,675,473,354,386,733,436,302,703,692,562,664,372,342,306,205,117
488,367,195,189,114,83,201,157,176,703,529,311,350,660,564,226,444,700,448,363,726,499,618,713,324,576,339,188,119
255,195,192,137,75,57,191,118,170,632,538,270,667,651,567,309,236,700,355,283,704,594,576,718,471,560,325,206,121
558,440,185,181,108,76,208,140,190,656,502,412,781,646,459,556,592,716,465,332,644,269,294,692,434,631,361,256,123
238,174,200,189,109,81,197,155,179,692,548,308,654,664,490,390,303,711,449,365,709,451,486,663,497,520,474,232,131
183,132,204,91,53,44,175,80,167,685,423,349,574,558,458,295,329,651,402,387,564,340,289,596,366,496,224,315,134
355,267,195,135,66,46,208,107,186,698,560,242,755,644,470,459,419,661,362,284,655,290,276,670,453,642,433,245,137
478,387,181,110,57,47,178,97,165,662,453,387,349,571,400,276,628,667,494,431,605,270,388,645,352,544,284,267,142
499,399,183,158,95,78,179,133,173,678,461,310,594,670,520,313,283,720,449,300,650,375,298,687,387,634,260,221,142
403,309,191,177,96,72,196,147,176,600,570,265,647,579,483,351,344,697,422,277,733,233,286,686,656,566,371,199,144
662,495,196,202,109,87,184,172,172,642,523,402,402,646,503,263,363,724,502,310,689,268,349,731,342,563,278,217,144
288,201,210,149,86,62,203,121,179,663,511,327,641,669,481,309,350,725,341,363,704,508,601,720,398,608,327,241,146
317,254,183,117,59,48,181,103,166,631,573,304,675,615,477,384,260,676,335,288,718,485,447,659,398,517,348,188,146
576,447,189,162,78,57,200,134,176,734,536,396,610,689,503,300,270,748,510,349,681,593,489,762,460,617,293,258,147
505,396,186,161,106,86,180,141,166,649,456,415,368,544,518,296,355,682,498,444,590,305,268,622,332,556,331,252,149
373,261,209,154,87,63,201,124,182,742,580,360,579,672,561,288,287,727,496,436,680,519,514,725,407,628,331,244,149
265,194,199,196,120,89,199,162,178,707,513,415,607,711,496,378,290,769,530,304,684,538,324,747,364,651,442,287,152
390,320,178,151,86,68,185,129,171,692,523,329,685,671,502,355,326,721,415,319,667,446,334,696,408,625,391,252,154
549,385,209,164,84,65,189,134,179,752,474,331,351,658,530,288,271,714,466,341,647,357,322,714,359,640,282,242,160
279,218,188,114,64,51,183,98,170,618,594,313,628,537,456,330,314,649,336,321,734,230,267,669,595,480,340,364,160
667,407,240,198,108,70,227,139,209,746,500,404,603,673,536,354,270,762,510,261,669,281,307,730,459,701,236,263,162
434,348,183,166,104,76,200,133,184,707,435,392,458,674,493,294,300,696,429,335,623,287,342,719,399,632,324,264,164
434,324,196,156,82,57,209,125,182,754,482,341,585,708,546,312,270,757,476,387,676,446,411,777,433,691,320,230,164
818,573,209,209,124,89,203,167,183,683,496,345,402,633,507,280,375,727,405,334,658,384,376,709,345,605,310,246,167
388,264,215,153,86,60,210,115,194,770,556,393,511,672,550,304,292,693,473,400,689,399,383,712,383,653,470,213,168
455,363,184,155,83,65,188,132,172,711,504,409,683,723,464,545,237,758,457,283,665,392,428,739,403,646,412,270,171
264,190,204,144,77,54,210,115,184,654,533,408,616,618,443,365,426,701,490,293,654,267,322,693,342,601,351,290,171
543,420,189,103,64,53,178,87,173,594,432,288,664,620,453,291,291,653,343,303,588,281,297,604,342,593,251,247,172
482,336,210,170,84,59,211,134,186,636,524,415,750,589,383,507,318,716,466,375,669,245,282,652,440,612,314,261,175
455,368,181,101,51,41,182,87,170,699,454,357,494,635,491,332,524,714,483,279,629,504,381,710,337,588,296,276,177
476,303,230,217,132,96,202,170,187,640,564,427,672,601,445,547,380,719,490,309,642,248,271,685,431,600,400,267,183
438,330,194,149,76,48,230,112,194,750,514,429,563,666,561,359,332,708,514,362,652,291,315,707,400,658,267,239,185
479,356,197,139,78,59,194,112,182,713,511,408,591,604,376,371,318,712,523,326,636,285,294,718,459,627,444,287,188
225,153,216,181,100,78,188,149,178,678,542,362,597,680,502,288,300,707,505,421,696,564,411,705,375,637,327,259,194
299,216,202,193,106,83,186,159,178,617,537,318,651,649,441,415,315,700,476,268,706,233,301,679,399,612,377,250,194
345,263,192,187,95,71,196,156,175,674,540,244,692,650,452,555,264,737,430,250,658,332,307,737,444,680,373,225,196
396,328,177,141,74,64,170,127,162,645,510,308,640,596,381,479,413,703,359,313,645,237,302,589,342,577,410,256,197
346,236,215,169,100,74,198,139,178,711,440,338,536,683,467,378,485,741,396,341,613,442,556,723,376,558,284,287,201
465,350,195,145,73,57,188,124,172,763,509,385,605,670,533,297,512,708,501,412,650,295,351,729,363,639,352,229,207
392,322,179,171,98,75,192,141,177,757,461,381,528,711,517,364,326,779,496,407,639,487,401,778,370,654,324,306,211
362,287,185,187,118,89,194,153,178,685,567,264,645,676,553,313,256,710,297,400,722,568,514,733,386,609,410,215,216
579,453,187,146,87,72,176,128,166,642,474,368,327,571,467,292,401,663,440,272,649,290,322,665,337,529,275,227,217
580,457,186,156,77,61,186,134,171,713,507,424,278,554,487,268,673,686,496,332,614,305,290,690,319,575,335,274,224
263,190,203,193,106,71,220,148,190,670,565,402,707,621,496,496,283,734,518,275,649,311,287,661,411,658,417,245,227
259,196,194,161,86,63,201,129,183,529,583,354,630,460,499,305,466,692,388,308,713,265,284,712,570,541,321,220,235
297,254,172,139,78,68,168,127,161,734,452,270,614,657,488,315,260,688,404,406,606,367,324,652,366,587,381,263,235
440,362,178,108,59,47,185,92,171,658,436,345,524,587,522,356,304,671,422,320,630,292,319,596,385,481,306,240,236
479,364,193,175,93,65,212,136,188,756,470,335,562,716,511,359,244,790,479,309,640,386,404,783,400,671,293,268,239
407,311,191,159,79,61,190,135,172,669,509,308,703,615,413,445,292,691,323,317,678,362,350,656,380,587,380,248,240
490,386,186,123,79,67,174,109,165,640,427,276,600,581,435,337,365,683,380,302,629,282,300,640,409,537,271,246,246
554,405,201,165,93,71,192,138,175,701,533,350,614,672,503,388,476,708,472,342,692,387,495,719,381,576,339,245,247
362,298,178,141,67,52,191,118,174,622,444,327,533,660,472,327,421,732,467,240,621,315,415,695,403,568,228,247,251
451,361,183,151,91,71,187,129,171,490,439,369,549,479,323,428,315,705,511,497,656,286,276,549,494,595,468,292,252
512,371,202,176,96,71,198,140,184,711,510,385,518,668,487,360,523,712,473,379,668,302,350,727,436,604,496,248,252
458,355,189,172,93,76,181,149,169,765,525,371,572,721,549,327,231,782,488,347,701,535,429,742,374,651,432,257,254
478,359,195,162,86,62,202,134,177,683,438,411,343,592,472,289,314,705,474,289,624,269,282,662,300,608,297,282,256
232,168,203,145,78,57,200,117,181,679,567,329,551,630,488,406,284,687,386,342,696,218,284,629,359,538,413,218,258
352,262,197,112,55,42,190,93,177,663,604,309,713,572,474,545,288,689,381,332,696,209,282,645,468,579,345,217,259
538,440,179,154,88,69,186,131,172,745,576,386,399,682,499,281,289,717,486,356,646,450,447,693,301,597,446,298,260
314,231,199,176,94,65,211,142,181,643,544,317,657,574,461,462,438,696,404,324,652,218,291,659,375,583,355,253,262
500,388,189,147,79,61,190,125,173,621,535,347,716,589,423,476,412,724,448,291,639,282,296,716,399,603,323,237,267
401,305,193,140,76,55,203,111,183,652,584,270,731,617,476,487,371,680,378,349,680,213,317,664,422,527,327,498,271
429,304,207,193,116,87,197,157,180,631,511,395,616,642,532,491,318,723,443,355,675,374,348,655,410,528,421,249,271
382,280,200,147,92,70,194,120,178,641,550,398,728,564,371,465,301,680,449,319,606,266,282,610,423,537,361,296,272
273,204,196,181,84,66,188,154,172,686,515,313,660,654,438,436,519,736,416,323,659,277,324,706,392,599,438,263,272
628,446,206,201,117,81,211,162,182,620,530,323,630,633,529,324,331,648,434,378,718,523,336,679,424,664,379,208,273
518,378,201,125,68,50,199,99,184,687,427,361,644,624,499,406,317,668,417,359,600,269,287,650,384,602,329,273,274
528,417,185,146,71,57,182,127,168,675,501,373,293,574,426,288,325,665,460,496,590,289,285,649,325,513,343,244,275
543,423,188,144,83,65,187,123,172,644,535,297,645,655,486,366,302,445,366,330,692,302,435,708,509,530,321,222,276
342,266,189,119,70,56,185,100,174,685,496,399,631,624,464,334,432,694,514,330,609,286,357,685,405,523,229,269,278
316,218,212,182,107,73,217,145,183,666,554,295,715,668,479,505,272,724,405,322,681,492,353,723,519,660,349,231,282
382,298,188,200,97,78,183,173,169,600,530,408,694,556,456,489,333,736,509,276,683,407,282,668,403,628,446,263,290
279,219,187,69,35,25,203,58,175,599,567,354,744,518,459,503,286,658,398,331,666,243,255,587,424,500,311,255,293
497,401,182,138,74,58,188,118,171,670,474,351,337,582,482,273,409,677,467,323,623,261,317,659,341,568,283,253,296
569,429,194,90,47,35,194,72,181,678,411,358,691,601,476,371,350,646,403,308,606,312,355,653,444,474,224,292,296
221,151,214,198,129,98,194,155,187,714,536,343,644,699,516,355,267,724,446,348,689,487,319,718,419,680,458,300,298
329,245,197,139,77,53,212,106,192,590,594,325,637,563,484,461,266,676,389,291,715,212,283,608,428,560,329,201,299
371,290,188,111,60,47,185,97,168,547,544,332,583,490,472,461,299,670,347,525,669,259,286,559,429,526,299,246,301
426,301,207,152,77,54,208,119,186,775,491,290,568,699,549,332,259,752,443,471,641,402,361,713,371,655,320,232,311
456,350,191,199,110,85,189,167,175,694,447,283,592,691,569,328,268,741,425,365,684,482,444,717,410,630,317,266,320
323,268,177,132,67,54,182,113,171,633,576,368,687,633,469,316,261,682,437,309,690,453,305,685,358,577,356,277,323
496,354,205,161,100,77,191,133,177,723,529,366,377,649,510,270,438,714,519,329,633,318,324,695,337,674,411,239,324
574,441,191,169,92,71,189,140,177,747,504,352,356,673,547,280,308,747,458,273,671,478,618,703,345,548,306,238,332
471,367,188,198,98,81,178,173,168,633,506,301,691,624,456,436,292,704,372,319,645,281,298,695,386,602,377,237,334
388,311,183,145,75,62,178,128,166,573,509,326,631,551,388,456,420,663,420,611,663,313,287,656,571,513,304,259,334
432,343,185,151,79,63,181,130,170,699,478,311,449,663,562,302,363,727,484,367,652,244,322,710,383,633,282,225,338
692,461,220,179,92,53,256,119,221,684,513,281,466,637,532,275,316,691,450,324,689,271,310,674,408,660,420,226,343
270,191,207,127,68,53,188,108,172,602,506,334,680,605,428,434,417,665,392,324,631,258,289,661,472,591,323,274,345
383,281,199,139,75,56,195,114,178,710,554,349,613,659,510,354,342,704,453,371,658,280,309,659,412,623,415,246,348
431,328,193,154,87,69,183,130,173,689,493,422,606,659,512,379,314,753,485,311,642,369,310,676,419,545,263,249,363
480,357,197,153,74,58,189,126,177,693,484,338,609,633,506,349,279,690,434,334,646,333,341,699,402,572,312,241,366
294,205,209,188,110,83,195,154,179,711,569,363,694,668,483,472,260,738,432,322,697,583,404,715,574,585,440,264,369
378,305,181,122,62,50,182,107,167,618,515,288,644,602,434,396,511,684,495,271,649,398,339,654,354,504,351,251,369
640,483,194,138,74,59,184,118,171,671,452,300,341,614,464,277,533,689,413,298,609,297,319,694,314,562,310,262,371
707,489,212,184,104,72,210,147,183,729,470,286,340,666,525,291,294,732,446,325,657,396,298,729,337,652,301,263,373
560,457,180,204,108,87,181,176,170,663,495,316,334,622,511,241,381,738,442,454,657,448,351,700,354,583,224,215,379
396,322,180,199,102,81,183,170,172,716,544,316,635,696,521,406,264,756,446,316,692,380,495,727,413,637,436,212,385
607,446,199,188,96,70,200,151,182,708,548,427,638,664,541,326,297,742,517,362,704,544,589,708,423,647,360,237,386
372,274,199,204,110,82,195,168,177,646,635,416,673,583,558,446,285,698,472,556,685,308,282,660,465,557,423,255,391
460,381,177,118,72,59,179,101,170,622,440,346,528,580,483,335,340,678,431,316,667,650,285,647,368,542,265,268,394
694,514,198,174,86,65,195,141,180,726,535,391,589,616,509,352,381,713,513,371,662,235,291,650,389,656,362,228,398
481,376,187,113,66,49,197,92,180,617,526,345,577,563,455,338,526,690,422,300,651,267,280,685,369,572,331,260,399
604,462,192,172,96,75,187,141,179,693,563,291,658,688,547,394,383,724,431,338,693,551,530,717,462,609,366,230,400
402,305,193,169,88,64,201,138,179,682,511,313,633,670,470,399,290,721,440,290,669,544,316,692,380,610,403,258,401
499,409,178,117,64,52,182,102,168,642,473,309,541,619,419,313,305,697,433,311,608,278,307,665,361,578,307,277,408
450,342,193,197,110,81,199,158,182,695,526,299,667,678,501,415,344,723,414,315,682,278,394,741,392,673,439,251,415
592,375,231,180,91,63,213,137,193,675,529,303,598,587,503,328,497,699,459,328,680,390,411,723,547,567,250,216,415
905,599,222,158,85,53,233,114,202,692,510,326,725,643,526,303,393,714,432,312,693,240,289,696,401,679,348,223,420
409,327,183,178,106,83,187,149,174,666,510,315,753,685,515,439,280,721,423,348,696,498,316,726,446,633,387,257,422
413,321,188,184,100,75,195,150,180,713,547,363,646,666,474,567,351,718,451,308,684,293,296,703,410,651,482,252,427
630,443,208,136,75,52,212,105,189,712,478,366,558,650,481,347,347,681,434,374,632,351,315,708,393,586,375,257,429
326,251,190,173,98,74,195,144,176,624,581,306,683,590,535,390,265,665,389,312,695,277,303,658,421,609,394,225,433
631,489,189,140,76,59,189,117,176,504,431,337,283,542,415,297,576,722,425,296,649,689,674,341,313,351,308,247,436
458,367,183,131,81,62,194,108,178,605,497,327,516,592,450,311,408,709,371,302,658,279,298,706,357,581,286,224,438
462,356,190,184,100,77,189,153,177,688,493,383,738,686,421,480,275,740,439,246,675,363,363,709,450,631,389,285,442
494,352,206,170,87,61,209,134,185,673,577,406,732,599,450,508,296,697,474,293,662,236,315,699,438,607,414,243,447
494,386,187,110,60,46,191,92,174,717,496,324,551,625,515,300,564,712,431,389,662,247,308,709,332,610,298,228,448
599,408,215,225,113,78,212,170,194,690,589,403,751,623,470,545,331,715,472,351,685,239,281,672,459,619,430,228,448
481,396,178,120,80,63,187,102,172,612,460,406,327,507,499,271,332,654,433,352,592,290,274,588,321,552,334,260,451
540,391,202,157,80,58,202,129,178,726,484,371,389,664,528,308,460,762,500,268,663,525,411,715,328,559,401,246,454
317,230,201,174,95,71,196,146,174,420,585,305,647,557,501,312,324,685,358,287,713,505,489,732,533,440,288,227,454
357,248,211,194,94,67,205,155,183,751,546,283,724,712,487,374,210,741,382,355,702,464,322,756,378,662,464,227,455
461,346,195,195,122,94,190,162,176,794,500,345,553,726,581,344,242,755,432,384,695,309,393,764,463,703,443,274,457
375,280,197,203,100,71,206,164,182,629,547,308,741,652,504,535,386,702,423,256,706,489,410,691,428,616,407,205,460
523,414,185,127,76,62,179,110,169,703,462,348,575,654,536,318,312,704,496,339,620,286,305,665,374,631,288,242,470
358,280,187,152,79,63,183,131,169,615,617,264,674,539,546,267,317,664,270,326,744,175,315,696,516,490,366,507,494
649,501,190,125,74,57,191,102,178,724,484,380,365,673,515,304,345,739,522,340,639,471,349,733,353,627,371,262,497
417,316,194,143,77,61,185,122,171,617,475,363,484,558,446,337,390,647,486,324,635,281,319,633,596,569,312,256,499
421,343,180,98,45,37,178,85,169,624,581,298,702,549,502,364,331,610,400,316,687,227,281,615,535,457,326,214,501
389,297,192,182,103,74,204,150,178,674,493,339,638,686,489,429,269,722,414,338,672,550,485,718,385,575,356,276,502
547,395,203,209,112,78,210,164,187,683,496,374,589,681,518,364,306,711,483,342,642,337,311,726,438,649,211,225,504
514,369,204,184,100,68,215,145,185,683,529,378,583,604,542,396,309,747,495,325,643,232,318,654,396,624,358,236,504
607,467,191,192,104,78,195,155,181,657,600,307,703,581,509,494,305,702,387,334,715,196,352,685,413,601,393,260,507
332,235,207,197,97,66,214,153,188,571,591,268,647,612,437,563,295,679,406,320,701,203,296,681,483,622,391,203,509
432,345,183,164,74,59,184,141,170,710,514,346,680,673,410,532,408,715,441,298,678,232,297,714,400,632,447,265,510
563,445,186,140,82,60,199,114,180,726,603,358,589,604,526,295,409,734,512,343,697,349,360,743,419,666,374,262,514
463,386,176,140,71,57,184,122,169,718,489,325,575,674,516,368,273,718,410,384,672,257,357,694,558,622,295,278,519
476,363,192,137,78,58,196,112,180,538,472,350,680,609,474,338,307,660,363,319,668,553,554,650,406,524,231,237,532
515,396,191,141,80,62,189,116,179,745,532,424,556,659,533,330,503,736,490,400,653,361,337,728,389,625,340,255,535
486,372,191,168,88,69,187,143,172,751,508,329,365,690,554,259,374,723,383,365,685,349,423,739,312,611,368,221,538
503,382,193,166,95,73,189,142,171,683,469,327,555,597,490,339,543,701,375,338,647,282,432,707,352,567,294,272,547
441,324,199,194,117,85,203,154,184,789,531,399,570,711,559,327,254,757,491,446,674,412,410,768,384,669,351,288,552
558,424,193,147,83,62,196,119,181,752,487,421,471,676,538,312,359,717,509,356,619,282,343,727,367,651,443,272,555
517,372,203,180,103,79,192,147,179,680,531,267,720,621,458,493,326,693,373,332,653,249,327,688,429,592,384,220,557
407,314,190,137,78,61,188,114,177,715,506,325,592,659,518,302,273,712,463,360,666,401,325,682,381,615,434,217,559
308,239,188,92,48,38,181,81,165,628,590,332,566,498,451,494,284,591,301,468,668,240,280,552,448,509,333,262,564
384,311,181,140,75,62,178,123,167,602,522,340,512,497,548,310,645,731,399,316,655,354,502,638,446,498,244,271,564
408,346,173,129,73,53,204,103,184,595,441,383,672,599,538,358,287,688,476,441,653,545,447,304,527,650,339,268,564
683,464,215,142,68,50,198,117,178,695,469,355,356,620,501,275,466,710,445,339,667,457,533,694,321,553,308,237,568
530,398,195,183,91,64,210,144,185,754,452,362,576,697,543,347,514,757,439,395,657,267,331,745,445,663,292,267,578
469,385,178,129,60,48,184,112,169,679,462,231,577,664,492,310,294,706,439,257,654,374,455,714,377,637,229,223,579
345,256,198,189,89,67,195,155,179,611,520,326,573,599,484,482,329,661,443,336,637,291,289,644,437,574,398,242,580
489,376,190,143,86,67,189,116,180,687,523,400,395,600,495,293,555,714,472,324,633,259,330,688,339,586,305,255,585
461,385,176,175,92,74,182,148,173,589,507,356,618,502,468,508,595,728,453,310,672,533,467,500,412,381,346,247,587
401,303,194,160,90,68,192,134,174,640,537,415,667,614,390,505,335,704,482,343,581,297,285,645,356,608,362,284,590
413,336,180,176,107,87,181,149,172,695,458,356,675,628,320,425,396,679,373,324,632,276,311,673,381,615,405,322,599
575,443,190,173,86,69,181,148,172,697,475,374,334,668,518,265,559,713,414,310,635,312,523,689,349,554,223,247,600
521,388,196,211,110,72,224,165,187,787,536,359,608,741,572,346,220,772,476,402,679,508,408,778,443,683,271,232,602
646,491,193,150,85,67,185,126,173,654,574,425,381,593,486,282,385,702,459,289,699,307,351,667,348,621,462,231,603
328,273,176,123,67,48,205,96,187,720,486,379,690,616,552,367,422,694,451,390,642,356,436,681,539,524,307,271,603
698,498,205,180,89,63,209,142,185,719,505,402,601,701,541,288,301,711,516,326,699,508,577,740,367,716,369,232,605
423,319,194,144,74,58,187,121,174,716,436,326,530,642,535,335,584,720,399,418,641,407,599,698,450,553,306,299,606
558,429,190,158,93,65,207,124,186,800,494,410,578,742,578,363,287,765,497,377,678,531,543,786,412,635,340,306,608
226,179,185,142,80,58,201,116,180,619,486,301,603,561,545,282,324,673,458,498,624,527,529,259,465,644,286,255,608
288,191,220,177,95,72,194,145,178,681,581,301,702,663,549,355,254,690,402,351,723,438,343,705,542,605,405,224,609
425,362,172,128,69,51,199,105,179,733,470,314,678,660,499,375,314,698,358,351,630,272,370,666,365,543,355,276,609
513,392,191,185,107,78,200,148,184,662,518,350,610,617,529,342,312,731,456,359,679,291,315,719,445,650,353,208,615
409,308,195,211,104,77,198,172,180,695,558,384,711,676,528,437,265,735,426,265,720,556,438,731,435,630,467,203,620
671,486,202,170,90,71,183,146,170,721,446,393,387,630,473,279,396,703,478,420,593,280,290,676,317,641,359,308,620
389,285,200,204,119,89,197,167,179,685,577,333,721,631,481,519,279,720,420,301,709,252,274,682,426,624,427,248,621
586,387,222,203,118,84,206,161,185,686,515,406,346,616,485,311,319,712,469,353,619,258,274,706,340,660,426,319,623
239,175,199,170,93,74,185,147,169,627,583,321,690,566,506,455,302,666,441,306,681,291,286,639,411,560,366,222,624
454,364,183,191,101,81,183,164,170,689,589,346,694,613,526,473,545,733,445,325,698,323,416,715,608,626,432,225,626
611,442,202,217,122,85,210,167,190,705,524,352,336,609,526,287,382,707,438,360,670,332,293,693,363,626,383,471,626
404,292,203,206,128,98,192,174,174,679,486,303,702,657,489,428,532,721,409,310,632,369,385,703,386,651,404,239,628
367,276,195,168,87,68,186,142,173,633,516,345,729,640,486,535,286,675,388,286,643,269,282,662,399,624,380,244,628
731,547,196,125,63,44,208,99,186,726,463,411,607,670,520,298,361,713,472,291,652,304,300,713,363,668,476,289,629
686,516,195,163,86,67,188,135,177,695,495,284,396,630,505,306,359,726,451,335,661,248,306,655,348,630,274,242,632
436,355,180,124,60,46,191,105,172,727,481,277,549,628,495,440,294,741,444,415,620,252,308,708,404,595,296,234,639
609,474,188,139,78,60,191,118,173,697,444,348,325,676,568,322,397,772,457,321,643,535,666,701,364,564,226,266,641
533,401,195,180,107,78,199,148,178,705,432,289,575,707,574,326,312,741,512,410,660,433,566,674,397,644,284,247,646
552,413,196,170,82,66,183,144,173,656,564,310,714,578,494,535,302,689,383,293,678,269,288,631,440,598,353,230,649
656,494,195,178,88,65,197,148,176,725,426,400,357,655,467,296,355,726,507,278,622,276,306,681,323,586,303,285,656
358,267,197,161,83,64,190,136,174,621,582,320,551,577,518,501,335,712,433,315,717,273,292,619,439,514,384,210,660
460,333,203,150,79,57,205,115,192,771,483,266,583,687,470,336,254,729,385,371,622,388,330,743,376,664,417,248,660
423,362,171,117,63,53,175,103,166,658,564,346,729,621,474,418,327,691,375,319,676,269,275,675,405,632,382,216,661
469,382,180,151,81,63,186,128,173,719,505,334,588,654,462,330,325,714,516,239,630,326,340,707,405,643,442,237,664
635,492,189,179,100,77,191,148,176,711,499,364,564,620,480,356,303,706,463,320,638,261,305,671,403,648,427,274,666
432,317,200,169,100,79,185,142,174,635,495,328,595,644,470,339,371,726,505,348,650,270,307,724,368,636,268,259,668
626,472,194,191,121,94,189,159,175,754,469,420,387,696,551,277,295,756,508,484,654,406,406,708,343,636,442,300,673
490,389,184,167,98,73,197,139,177,650,540,293,670,634,475,411,271,703,385,307,692,483,359,695,383,607,369,219,688
522,398,192,190,113,90,184,160,174,684,467,273,349,587,537,286,348,720,441,286,649,271,339,674,371,621,289,242,694
443,356,183,123,61,46,193,103,174,626,485,399,558,565,409,350,513,674,483,334,565,284,291,654,377,633,302,245,696
482,351,201,222,119,90,193,184,176,703,568,394,732,673,513,478,281,709,437,311,716,514,531,704,450,616,436,234,696
