"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
573,467,180,165,87,72,178,146,165,580,413,383,347,508,404,284,366,646,417,445,578,264,319,639,319,552,319,273,1023
306,246,182,114,58,48,177,104,160,609,526,258,565,526,466,512,288,635,398,368,645,233,303,584,408,577,296,229,1023
528,408,189,143,77,56,201,117,178,673,453,349,538,632,429,303,321,680,479,250,618,284,290,674,323,608,348,266,1023
397,328,177,129,69,57,178,115,163,618,515,381,629,549,312,438,379,640,446,276,629,245,292,694,403,561,299,306,1023
398,310,188,115,59,47,186,101,166,655,436,294,541,553,413,359,392,685,448,273,616,255,318,676,378,584,298,245,1023
447,364,180,89,46,35,194,76,172,628,457,279,668,559,457,317,286,657,377,294,633,554,736,412,347,387,259,260,1023
576,460,184,114,63,48,189,96,174,659,490,286,459,553,439,272,305,643,392,384,652,280,291,635,356,522,318,263,1023
536,427,184,121,69,54,188,102,173,655,450,290,327,572,473,279,332,665,422,582,620,289,279,596,326,561,438,266,1023
367,316,170,98,46,37,180,87,164,553,539,255,621,502,430,325,296,616,286,350,660,221,283,547,341,454,265,235,1023
438,353,181,125,65,54,177,111,165,725,512,371,570,591,473,356,425,678,477,353,593,269,316,675,478,578,291,294,1023
542,458,173,117,67,52,190,99,172,665,439,366,377,539,407,266,344,674,402,518,631,272,277,636,314,542,396,289,1023
606,474,187,139,80,62,188,120,169,686,472,326,358,599,479,257,337,623,380,496,657,267,282,620,332,530,329,236,1023
278,235,173,81,42,34,185,74,159,521,549,292,522,465,489,261,300,615,308,287,689,225,269,517,370,435,299,332,1023
321,265,177,96,48,40,177,85,165,658,456,272,606,478,462,410,302,631,380,470,639,291,284,568,389,460,337,281,1023
435,353,180,113,58,47,183,98,169,665,453,299,470,560,396,363,339,705,412,291,596,276,280,630,372,576,334,269,1023
567,421,198,117,73,56,193,95,179,665,512,334,506,588,483,309,290,678,422,384,634,267,279,630,363,584,357,292,1023
657,521,185,141,70,55,186,121,171,646,575,256,504,572,420,248,309,663,378,407,668,225,284,627,343,601,314,242,1023
446,365,179,75,42,31,194,64,172,608,467,305,676,536,369,390,285,649,308,335,621,275,289,617,432,489,320,277,1023
640,499,188,155,77,56,201,127,178,657,526,360,538,584,380,357,314,684,441,517,643,273,300,610,404,579,377,305,1023
566,436,190,198,100,77,190,166,174,679,473,334,360,567,472,273,411,707,457,322,624,272,299,693,349,596,338,244,1023
414,317,191,141,74,55,196,115,179,603,483,278,548,548,443,348,310,641,422,445,625,228,295,487,385,491,321,273,1023
539,447,177,148,96,74,189,127,170,626,423,313,324,572,467,269,348,702,449,435,633,264,283,658,329,535,330,275,1023
558,461,177,164,103,85,176,145,165,628,458,356,334,548,461,269,379,698,462,326,597,287,291,673,313,533,273,258,1023
489,367,195,155,81,60,199,128,177,617,560,293,686,551,396,451,309,687,415,310,669,255,286,654,461,577,345,257,1023
565,467,177,106,61,50,178,92,168,658,426,303,329,590,426,276,369,656,376,323,589,277,325,649,310,500,273,258,1023
589,467,185,137,74,59,185,118,169,678,465,398,335,614,439,270,361,656,513,407,636,260,276,618,357,604,251,270,1023
402,348,169,107,63,51,180,95,165,633,456,259,372,541,488,275,479,682,339,328,652,359,417,387,335,345,265,225,1023
704,532,194,201,105,76,201,165,178,651,532,327,388,607,526,289,345,658,460,324,666,268,297,699,384,630,403,270,1023
574,451,186,169,96,71,200,142,174,651,437,406,356,576,495,292,328,709,504,360,612,270,268,678,323,560,255,248,1023
305,199,225,202,101,66,224,159,186,640,528,279,736,606,485,414,267,676,396,501,686,203,269,652,418,605,380,247,1023
609,481,186,126,78,64,177,111,166,632,496,361,328,524,417,289,388,702,455,303,611,283,292,671,319,556,255,268,1023
440,337,191,134,73,57,188,112,175,678,577,319,640,557,502,497,318,702,374,348,681,265,284,550,436,560,390,251,1023
614,483,186,167,90,71,184,146,167,668,445,374,352,574,456,304,397,676,485,358,581,275,285,584,320,522,382,277,1023
526,435,177,138,80,64,181,120,169,582,414,304,309,544,336,293,380,705,369,300,623,294,287,603,319,313,413,263,1023
431,367,172,83,41,33,180,73,165,591,434,315,564,530,388,313,298,685,451,315,566,274,293,618,340,584,331,260,1023
519,403,189,152,90,70,188,130,171,659,461,418,358,528,429,263,355,682,439,316,597,265,286,656,315,539,337,299,1023
490,405,177,106,53,43,181,94,166,669,393,317,517,556,481,293,367,612,373,327,548,285,316,628,329,525,294,295,1023
504,399,185,123,70,56,184,105,171,546,533,333,620,471,404,453,353,667,419,531,640,260,296,636,455,478,340,254,1023
663,497,195,180,98,78,185,155,170,645,502,355,320,532,414,286,338,675,428,432,614,284,280,649,326,583,368,261,1023
574,456,184,106,57,43,194,89,174,646,433,375,499,573,361,305,310,693,426,539,615,267,285,637,334,564,412,305,1023
553,428,189,183,98,75,190,156,171,660,457,278,325,577,507,303,424,696,419,310,633,257,256,670,313,610,382,223,1023
477,379,185,103,56,42,192,85,177,636,428,315,350,493,379,279,332,680,423,527,564,270,290,636,326,573,413,285,1023
596,469,186,193,102,76,195,160,176,623,466,334,354,583,446,273,334,694,457,352,654,291,277,649,303,603,323,247,1023
591,463,187,83,40,31,188,70,173,623,501,293,668,580,432,290,311,642,321,342,660,252,289,621,367,532,306,245,1023
624,479,191,189,100,77,192,158,175,660,496,307,533,606,453,316,346,734,432,310,629,245,296,670,357,589,271,281,1023
406,340,175,103,57,47,177,91,166,633,400,344,509,484,434,320,336,607,421,302,585,258,309,594,372,539,220,280,1023
486,416,171,112,59,51,170,100,163,604,508,321,448,547,377,310,337,664,382,313,628,277,282,620,366,520,306,277,1023
511,419,179,137,76,60,185,115,174,707,433,307,348,591,445,283,314,670,321,442,596,290,276,643,343,576,407,260,1023
605,482,184,150,85,64,196,123,178,644,430,369,302,572,393,298,335,670,436,452,579,283,275,618,324,579,386,278,1023
527,427,181,122,68,55,181,106,168,650,424,416,280,562,439,281,409,636,444,292,578,298,315,657,324,534,263,296,1023
375,266,206,191,110,80,202,151,185,655,584,358,664,582,483,482,388,718,503,357,695,275,265,647,489,609,391,263,1023
556,448,182,198,110,86,187,164,176,659,439,309,340,564,412,292,325,697,411,364,627,268,292,605,327,515,437,290,1023
482,384,184,118,61,46,194,100,173,658,449,403,344,568,420,280,442,665,460,490,618,289,308,654,310,536,259,281,1023
454,363,183,121,61,45,198,100,178,641,488,302,558,554,434,348,347,691,456,327,585,259,283,648,383,557,323,260,1023
480,404,174,117,60,51,172,106,162,605,531,253,261,561,414,277,464,695,381,282,639,302,620,565,309,319,298,248,1023
569,433,193,142,74,50,214,110,189,612,483,336,487,592,339,296,315,656,449,328,664,279,295,652,342,654,404,284,1023
238,178,196,144,73,57,188,121,174,620,592,325,689,554,519,380,286,717,455,326,636,295,276,618,488,554,324,223,1023
699,506,202,178,101,69,216,136,192,693,525,322,434,613,499,276,319,717,470,499,658,275,309,661,358,597,374,222,1023
490,404,178,198,105,83,185,169,172,566,454,264,306,524,432,280,330,715,440,498,611,279,296,609,313,375,307,245,1023
468,366,188,98,53,41,186,84,171,645,418,336,477,548,367,307,451,654,348,321,575,258,316,679,334,491,228,275,1023
513,413,182,158,98,80,178,139,167,703,446,342,336,592,493,284,339,702,438,493,599,265,323,661,327,558,297,311,1023
460,371,182,146,77,62,183,127,168,597,452,325,278,528,433,296,318,725,432,356,665,249,286,441,334,378,261,278,1023
406,308,193,132,76,55,202,106,183,679,465,311,534,578,471,354,303,657,438,412,653,268,284,670,386,620,338,261,1023
669,502,195,195,92,70,194,164,174,636,516,307,369,553,437,289,346,707,412,307,638,285,293,663,369,624,350,248,1023
416,312,195,131,77,56,202,106,182,658,448,322,444,563,446,300,325,713,439,456,639,263,286,679,349,587,251,260,1023
567,454,183,184,96,71,199,152,177,655,436,347,350,562,528,293,328,671,380,589,608,275,280,612,339,572,374,246,1023
418,319,192,125,58,44,194,104,176,614,554,283,641,499,441,439,327,675,381,303,666,249,267,612,421,573,294,246,1023
446,372,176,105,52,43,177,93,166,643,476,300,525,555,418,304,406,648,366,539,582,282,291,636,325,588,358,262,1023
354,256,202,158,85,60,209,120,192,618,572,351,569,573,436,481,339,683,468,295,688,257,291,656,412,523,341,248,1023
602,471,187,185,100,76,194,154,176,657,442,293,318,543,489,310,315,642,391,543,567,272,279,605,317,585,338,288,1023
488,396,180,107,60,48,186,90,174,646,429,282,403,551,448,299,320,693,363,514,640,287,282,568,326,336,311,260,1023
465,362,188,98,56,38,214,78,184,658,486,295,627,583,493,353,353,673,457,417,656,242,281,632,344,615,228,247,1023
429,331,190,118,66,51,190,97,178,696,470,310,517,606,461,323,286,688,442,518,638,262,298,679,357,617,319,254,1023
528,408,190,145,86,69,182,124,171,710,446,328,341,546,440,291,318,663,451,596,641,279,277,636,324,577,318,290,1023
486,380,187,91,48,39,180,80,167,587,472,258,284,595,479,261,328,647,391,293,651,519,716,237,298,307,261,223,1023
375,296,186,89,49,33,215,71,184,661,410,334,499,548,454,329,295,708,420,331,588,270,293,633,353,571,240,265,1023
349,237,216,112,55,42,189,92,178,625,425,375,515,555,431,440,310,665,438,498,582,274,273,644,376,596,332,283,1023
548,424,189,137,71,54,194,114,176,570,494,296,322,541,407,282,309,711,369,568,611,298,289,578,331,399,295,246,1023
469,394,174,144,78,64,177,126,167,639,447,271,356,507,472,279,323,718,373,329,647,268,337,262,299,320,262,240,1023
538,379,208,96,55,37,214,75,185,656,418,338,274,540,460,294,312,663,449,388,583,282,274,627,330,537,333,266,1023
446,350,187,105,64,50,188,89,173,637,487,284,444,498,463,298,299,624,337,333,696,547,647,554,342,325,278,252,1023
560,446,184,165,83,65,186,143,169,696,440,281,314,603,505,284,314,714,393,632,614,273,289,647,294,571,384,255,1023
492,334,216,126,73,45,236,94,197,676,584,333,639,558,457,474,323,634,404,485,662,263,290,576,394,563,313,248,1023
405,291,204,155,87,61,208,123,185,601,531,338,680,569,441,475,318,694,432,300,656,249,286,639,390,563,355,246,1023
392,331,174,93,49,40,181,91,149,698,416,305,534,585,460,319,519,638,444,270,544,257,308,660,353,581,277,268,1023
520,442,172,104,56,48,169,96,159,636,457,395,287,565,360,290,390,619,488,261,575,262,286,640,297,542,281,290,1023
456,377,177,112,73,61,176,98,167,654,439,325,459,524,445,282,320,673,419,384,613,269,282,639,325,572,219,261,1023
461,366,184,99,49,38,191,85,171,616,413,322,423,547,369,288,308,710,420,285,576,277,291,660,320,522,281,282,1023
367,291,185,136,67,55,180,123,162,534,496,308,602,489,373,508,320,637,375,310,608,275,283,605,410,559,344,289,1023
594,473,184,148,83,65,188,127,170,657,440,290,329,568,429,273,331,668,449,347,621,237,297,620,321,578,423,266,1023
544,460,173,119,60,49,177,106,164,583,470,314,588,520,359,282,508,690,447,261,592,249,296,630,316,518,266,278,1023
578,470,180,114,58,45,186,100,167,657,484,373,288,537,461,256,337,654,441,349,612,284,306,663,313,524,342,220,1023
511,406,184,184,107,91,173,167,162,589,511,282,297,432,412,272,315,710,383,287,613,269,312,330,303,397,298,258,1023
411,343,176,95,52,42,180,84,165,633,457,311,461,551,404,285,344,672,469,289,574,258,294,636,334,514,339,253,1023
546,445,179,124,67,57,172,113,160,670,443,308,297,492,438,274,502,698,428,339,613,263,431,658,317,597,296,269,1023
414,335,181,129,67,53,185,112,168,628,410,345,545,566,465,356,320,687,464,336,593,297,284,636,369,587,290,266,1023
505,422,175,152,89,74,175,137,163,627,452,334,327,486,429,282,339,642,440,550,647,243,290,637,344,509,274,266,1023
515,418,180,150,80,67,175,136,162,663,420,373,310,540,430,283,316,619,428,434,567,275,274,626,305,489,338,273,1023
321,240,196,97,58,43,199,82,174,686,460,344,577,581,471,322,445,729,496,385,608,267,281,676,362,602,271,268,1023
523,437,175,155,81,68,173,143,159,682,421,320,357,607,513,259,386,669,363,640,634,277,335,658,331,542,335,265,1023
433,358,177,82,44,36,179,73,165,647,402,298,363,560,440,281,298,629,405,585,557,270,275,608,339,522,262,269,1023
632,468,198,170,99,75,193,143,175,651,471,341,379,531,490,281,407,707,460,365,631,282,296,653,336,580,393,257,1023
539,423,187,175,106,89,175,154,165,676,481,320,298,588,477,273,327,666,398,453,630,272,299,655,339,562,356,252,1023
243,184,194,115,67,47,211,93,181,545,564,325,493,533,440,383,297,646,403,486,630,244,274,577,390,436,328,239,1023
580,456,186,187,107,84,188,161,170,673,435,337,358,607,308,299,335,687,390,367,628,248,296,633,373,598,445,299,1023
577,466,181,144,74,60,182,127,166,698,444,353,304,586,496,282,341,705,420,267,610,278,323,689,328,602,279,256,1023
288,232,182,124,70,57,180,111,164,612,569,228,641,525,490,310,379,659,305,340,702,225,284,644,575,537,324,211,1023
506,416,178,141,84,59,209,112,184,696,468,403,374,585,483,308,314,704,444,303,623,297,274,668,368,492,395,259,1023
523,435,176,132,83,71,170,121,159,623,416,305,306,599,497,290,320,619,393,454,566,276,279,600,321,560,378,274,1023
520,425,179,95,52,41,183,84,167,619,547,328,648,502,405,306,304,649,364,316,677,255,291,614,425,516,301,269,1023
533,441,177,109,60,49,181,94,169,735,469,358,302,602,531,294,355,702,478,287,628,275,339,675,334,563,264,229,1023
512,410,183,120,62,47,195,99,176,675,448,354,271,551,371,283,313,670,383,537,612,267,296,655,352,558,359,509,1023
315,262,176,73,36,29,181,66,162,624,592,329,686,522,457,454,278,614,376,467,673,262,283,577,327,531,332,223,1023
352,262,197,101,52,40,191,84,175,603,427,283,500,554,462,319,290,671,395,551,613,243,282,650,354,537,316,257,1023
446,352,186,96,52,41,186,81,174,602,555,243,510,506,372,384,315,665,402,499,635,256,284,574,342,504,295,249,1023
505,427,173,117,64,54,171,107,159,626,470,315,296,529,430,278,322,675,455,405,570,273,283,620,306,567,248,267,1023
210,163,189,118,62,50,182,104,165,633,560,233,647,607,542,371,312,578,365,274,718,467,754,485,370,405,338,184,1023
474,402,173,82,46,38,180,71,167,654,469,317,514,556,423,309,303,693,438,355,573,293,282,614,366,494,361,246,1023
518,432,176,148,85,71,176,130,167,623,483,350,291,455,410,290,303,682,483,590,611,261,283,588,323,611,400,284,1023
628,464,198,183,123,93,193,153,176,685,489,400,348,611,497,270,370,691,481,387,627,263,272,653,332,602,291,237,1023
364,301,177,79,39,31,186,69,168,567,577,284,637,486,395,354,309,622,362,349,634,255,259,572,314,512,264,299,1023
488,397,180,135,79,65,178,120,165,603,410,259,316,532,389,282,302,667,379,274,567,266,305,590,328,505,343,260,1023
591,440,197,183,109,77,209,146,184,696,547,348,524,557,452,327,333,714,461,300,633,286,286,678,388,613,375,279,1023
565,435,190,175,94,78,177,158,162,646,509,301,317,512,422,294,334,691,437,470,598,257,284,623,333,544,346,247,1023
684,518,193,168,90,67,197,139,177,691,486,313,541,608,503,319,326,707,463,305,650,292,274,655,372,645,357,244,1023
399,308,190,158,84,67,183,136,171,588,542,293,689,537,424,519,288,664,375,382,657,255,283,614,407,573,288,244,1023
618,491,184,153,84,69,177,135,166,673,452,303,351,538,520,290,347,685,419,350,625,269,292,664,322,590,306,264,1023
546,451,177,152,84,70,177,134,166,681,421,292,300,583,471,292,314,703,420,311,566,272,291,610,347,547,421,269,1023
407,296,202,145,89,68,190,120,176,602,598,307,548,537,473,547,342,664,374,353,684,231,265,637,467,561,332,241,1023
442,362,179,124,54,43,182,106,170,655,470,218,442,542,579,287,463,647,362,312,700,578,794,555,318,422,295,212,1023
490,419,171,90,46,40,171,82,160,602,454,292,325,476,456,261,431,684,412,324,670,445,699,319,323,316,256,243,1023
290,231,184,84,41,32,188,71,173,557,584,212,480,460,506,269,252,650,298,502,734,198,286,648,454,450,319,229,1023
584,456,187,172,103,81,188,147,172,699,482,246,290,587,470,271,617,622,357,350,658,255,431,642,341,470,318,228,1023
409,325,185,87,43,34,185,74,172,604,512,319,634,565,415,485,298,620,353,472,624,296,287,582,453,531,306,346,1023
363,280,190,117,60,46,188,102,169,633,477,293,591,603,545,369,508,544,296,306,669,513,811,530,330,427,279,222,1023
277,224,182,95,50,41,179,82,170,612,530,321,475,538,441,295,332,613,417,635,637,252,282,551,371,498,310,266,1023
562,462,178,106,60,49,177,93,166,633,537,308,566,532,428,329,323,713,446,303,623,266,265,640,345,593,349,290,1023
505,344,215,209,110,74,218,157,194,640,611,331,615,548,470,518,321,623,391,525,717,197,276,636,600,585,370,211,1023
389,322,177,108,54,45,175,96,165,616,479,280,581,556,385,410,313,644,389,464,615,257,276,627,335,489,377,270,1023
795,593,196,182,112,88,186,151,177,672,464,341,530,545,457,275,338,649,374,416,618,277,298,637,360,544,332,256,1023
526,421,183,122,62,48,190,103,173,665,446,319,458,558,430,317,318,701,457,424,609,270,280,644,359,549,339,242,1023
483,395,179,125,69,49,204,102,180,631,438,348,325,578,437,265,296,726,464,461,630,259,285,662,310,567,270,250,1023
326,258,185,189,117,81,212,149,186,487,532,285,648,489,471,488,322,705,432,279,675,266,279,656,419,589,273,223,1023
612,494,182,185,99,80,181,161,168,582,496,304,320,479,404,292,393,627,397,336,561,271,291,607,337,528,412,255,1023
577,461,183,146,85,68,182,125,171,685,455,309,323,569,447,305,331,646,437,491,608,265,281,631,339,530,297,271,1023
547,438,183,146,74,64,169,131,163,638,465,348,303,576,416,281,378,683,473,427,594,275,295,633,336,580,276,279,1023
571,447,187,174,90,71,186,149,171,691,439,277,339,568,462,289,316,664,408,510,567,271,289,616,315,570,357,257,1023
521,413,185,110,63,52,177,94,170,591,485,299,651,533,472,372,332,661,414,322,641,255,281,616,380,536,322,253,1023
592,471,184,125,67,52,188,107,171,621,413,285,183,533,493,250,409,677,355,284,679,582,831,306,322,319,254,267,1023
573,441,190,175,93,72,189,145,177,624,457,347,377,553,369,300,339,660,451,404,607,247,273,627,361,602,326,278,1023
711,518,201,200,114,85,196,161,182,651,511,365,319,538,455,307,360,654,454,320,620,269,284,656,347,586,362,264,1023
490,398,180,135,70,55,186,118,168,661,444,373,363,549,488,293,330,690,471,359,586,262,295,671,342,573,295,269,1023
612,459,195,136,74,54,200,110,181,668,464,360,533,620,442,330,332,719,487,344,612,299,287,691,406,627,353,277,1023
540,428,185,182,109,87,185,155,172,637,503,252,373,557,504,254,527,703,419,398,696,263,314,707,325,551,264,208,1023
529,425,182,193,108,83,190,164,172,658,450,285,308,569,466,307,339,678,415,449,562,279,285,620,360,571,355,261,1023
630,503,183,169,95,74,190,139,178,700,447,384,350,605,459,258,383,707,401,502,644,294,306,675,330,567,346,288,1023
445,331,197,118,72,60,177,100,172,683,503,353,502,559,479,328,357,675,460,362,650,301,282,657,362,578,384,242,1023
597,469,186,164,96,74,189,138,174,696,441,300,361,573,475,308,355,698,499,484,617,290,279,626,352,635,420,283,1023
513,416,181,131,79,65,179,115,168,704,472,307,323,615,493,288,317,700,436,552,625,297,271,660,295,562,291,292,1023
486,379,188,204,124,101,178,178,168,677,485,338,330,571,492,281,368,706,449,404,655,271,286,667,313,587,346,271,1023
486,405,176,118,74,58,186,102,170,661,397,334,538,593,466,313,332,663,383,318,570,301,287,642,359,588,284,266,1023
508,423,176,135,81,69,170,120,165,531,438,344,277,556,422,278,348,684,428,610,567,270,284,573,326,555,244,254,1023
422,335,185,123,63,49,188,103,174,595,473,261,670,612,446,403,311,688,362,291,654,271,304,642,395,562,316,230,1023
524,431,178,131,76,65,171,116,165,610,476,353,535,502,425,343,319,640,434,318,605,263,286,662,383,614,298,273,1023
471,386,179,120,69,54,188,102,172,630,426,297,399,515,409,322,369,649,373,338,553,268,281,644,398,521,262,268,1023
493,402,180,158,80,63,188,133,174,628,435,289,283,505,448,290,337,675,410,454,607,230,288,618,305,539,219,235,1023
557,434,188,191,104,85,179,166,168,660,429,331,338,538,454,301,336,674,417,582,578,284,283,633,332,570,348,276,1023
505,412,179,121,65,47,203,90,196,684,513,339,586,551,429,337,474,667,458,372,593,299,293,656,340,568,307,264,1023
518,407,187,159,74,57,193,135,172,631,414,248,271,630,506,271,392,684,348,298,685,518,796,516,337,419,227,210,1023
520,413,185,141,77,59,191,118,176,665,564,319,601,586,492,352,336,684,373,316,651,269,305,681,369,573,372,213,1023
596,461,189,156,89,70,184,133,171,651,485,413,341,589,473,300,391,668,495,424,610,279,296,680,350,556,316,254,1023
407,334,178,120,55,42,191,101,174,600,473,252,482,524,522,342,291,647,324,318,680,570,763,262,329,459,236,301,1023
498,400,182,120,72,58,183,104,169,597,416,317,287,563,385,269,299,617,422,507,582,247,290,602,326,632,305,265,1023
574,445,189,198,107,83,189,166,175,675,479,327,329,544,469,286,400,685,444,327,623,279,308,614,339,569,374,247,1023
522,387,197,126,73,51,208,98,187,640,520,268,497,513,561,403,560,652,398,291,697,549,844,604,363,365,261,211,1023
531,421,185,190,107,86,183,163,171,630,452,300,346,572,409,308,330,726,407,429,647,291,290,649,356,396,323,284,1023
399,329,178,102,66,55,176,91,164,643,460,401,532,565,457,298,418,646,408,348,556,282,289,628,324,511,341,285,1023
543,429,185,154,88,68,189,125,180,673,506,394,536,623,462,425,332,720,446,417,638,294,312,662,394,609,366,282,1023
562,443,186,136,87,69,183,117,170,689,403,296,328,606,469,272,448,664,374,323,596,292,316,667,325,561,290,257,1023
569,439,190,178,88,67,192,151,172,631,459,358,317,540,452,298,357,690,476,318,595,303,308,646,357,546,351,260,1023
509,390,191,115,67,53,185,98,171,711,419,346,320,565,502,271,424,714,387,362,592,281,286,671,335,591,234,255,1023
572,431,195,153,80,55,212,120,187,656,496,290,348,559,462,272,317,664,439,434,611,256,293,633,349,572,337,342,1023
447,336,195,172,98,73,196,137,183,636,536,325,650,595,469,497,305,707,350,354,668,278,281,654,454,555,335,262,1023
713,543,192,186,100,72,202,147,185,725,521,350,528,627,502,319,341,675,456,413,636,270,303,666,383,628,422,306,1023
458,354,189,152,76,54,206,123,181,676,500,349,478,553,456,330,324,620,411,567,613,277,310,654,384,626,353,277,1023
481,382,185,110,61,49,184,97,167,649,419,374,302,582,444,290,354,650,379,365,618,284,291,662,319,532,290,265,1023
463,384,176,114,67,55,178,100,167,579,396,262,540,544,514,342,300,617,314,308,677,518,691,480,363,334,260,242,1023
646,496,191,140,66,53,183,122,168,653,589,416,563,532,469,297,328,650,426,315,665,244,278,610,367,589,323,270,1023
564,441,187,127,71,55,190,107,174,637,495,340,350,532,457,292,390,655,420,311,631,279,278,647,349,570,358,272,1023
